,BeWrong_accuracy,Knopinion_accuracy,Know_accuracy,Opiknow_accuracy,global_step,loss,total_accuracy
238,0.9413750171661377,0.8793749809265137,0.9437500238418579,0.9204999804496765,11901,0.18512360751628876,0.9212499856948853
239,0.9227499961853027,0.8648750185966492,0.9411249756813049,0.9223750233650208,11951,0.20037585496902466,0.9127812385559082
240,0.9428750276565552,0.8577499985694885,0.9436249732971191,0.9204999804496765,12001,0.19388636946678162,0.9161875247955322
241,0.9424999952316284,0.8827499747276306,0.9457499980926514,0.922124981880188,12051,0.18070250749588013,0.9232812523841858
242,0.9399999976158142,0.8501250147819519,0.9312499761581421,0.9117500185966492,12101,0.20905108749866486,0.9082812666893005
243,0.9419999718666077,0.8621249794960022,0.9446250200271606,0.9172499775886536,12151,0.19216513633728027,0.9164999723434448
244,0.9451249837875366,0.8861250281333923,0.9458749890327454,0.9237499833106995,12201,0.18441925942897797,0.9252187609672546
245,0.9462500214576721,0.8881250023841858,0.9476249814033508,0.918749988079071,12251,0.17718878388404846,0.9251875281333923
246,0.937125027179718,0.8705000281333923,0.9427499771118164,0.9166250228881836,12301,0.19477221369743347,0.9167500138282776
247,0.937624990940094,0.8783749938011169,0.9333750009536743,0.9102500081062317,12351,0.1953643560409546,0.9149062633514404
248,0.9301249980926514,0.8668749928474426,0.9396250247955322,0.9182500243186951,12401,0.2080688625574112,0.9137187600135803
249,0.9431250095367432,0.8852499723434448,0.9484999775886536,0.9265000224113464,12451,0.1838066726922989,0.9258437752723694
250,0.9416249990463257,0.8927500247955322,0.9484999775886536,0.9204999804496765,12501,0.17684520781040192,0.9258437752723694
251,0.9449999928474426,0.8848749995231628,0.9476249814033508,0.9212499856948853,12551,0.17909014225006104,0.9246875047683716
252,0.9309999942779541,0.8666250109672546,0.9327499866485596,0.9075000286102295,12601,0.1996806561946869,0.9094687700271606
253,0.9446250200271606,0.8828750252723694,0.9471250176429749,0.9246249794960022,12651,0.17887663841247559,0.9248124957084656
254,0.9436249732971191,0.8828750252723694,0.9459999799728394,0.9202499985694885,12701,0.18558676540851593,0.9231874942779541
255,0.9463750123977661,0.8787500262260437,0.9496250152587891,0.9233750104904175,12751,0.17579591274261475,0.9245312213897705
256,0.937375009059906,0.8893749713897705,0.940625011920929,0.9193750023841858,12801,0.18910451233386993,0.9216874837875366
257,0.9463750123977661,0.8871250152587891,0.9369999766349792,0.9136250019073486,12851,0.18842075765132904,0.9210312366485596
258,0.9465000033378601,0.8985000252723694,0.9493749737739563,0.9235000014305115,12901,0.1696116328239441,0.9294687509536743
259,0.9442499876022339,0.8883749842643738,0.9473749995231628,0.9225000143051147,12951,0.18235544860363007,0.9256250262260437
260,0.9393749833106995,0.890874981880188,0.9455000162124634,0.9233750104904175,13001,0.17975914478302002,0.9247812628746033
261,0.9462500214576721,0.8883749842643738,0.9458749890327454,0.921999990940094,13051,0.1842200607061386,0.9256250262260437
262,0.9442499876022339,0.8953750133514404,0.9483749866485596,0.9236249923706055,13101,0.17114654183387756,0.9279062747955322
263,0.9447500109672546,0.8882499933242798,0.9438750147819519,0.9235000014305115,13151,0.17458301782608032,0.9250937700271606
264,0.9381250143051147,0.8927500247955322,0.9424999952316284,0.9177500009536743,13201,0.18474508821964264,0.922781229019165
265,0.9369999766349792,0.8798750042915344,0.9421250224113464,0.9185000061988831,13251,0.18388670682907104,0.9193750023841858
266,0.9447500109672546,0.8888750076293945,0.9513750076293945,0.9281250238418579,13301,0.16992822289466858,0.9282812476158142
267,0.9462500214576721,0.8774999976158142,0.9421250224113464,0.9168750047683716,13351,0.1844910830259323,0.9206874966621399
268,0.9436249732971191,0.8891249895095825,0.9426249861717224,0.9194999933242798,13401,0.17355570197105408,0.9237187504768372
269,0.9352499842643738,0.890874981880188,0.9398750066757202,0.9172499775886536,13451,0.18854953348636627,0.9208124876022339
270,0.9447500109672546,0.8855000138282776,0.9492499828338623,0.9259999990463257,13501,0.17179980874061584,0.9263749718666077
271,0.9456250071525574,0.8896250128746033,0.9484999775886536,0.9242500066757202,13551,0.17653125524520874,0.9269999861717224
272,0.9459999799728394,0.890375018119812,0.949999988079071,0.9265000224113464,13601,0.16856488585472107,0.9282187223434448
273,0.9427499771118164,0.8856250047683716,0.9458749890327454,0.9210000038146973,13651,0.17664723098278046,0.9238125085830688
274,0.9445000290870667,0.8897500038146973,0.9417499899864197,0.9198750257492065,13701,0.17895787954330444,0.9239687323570251
275,0.9445000290870667,0.9012500047683716,0.9523749947547913,0.9302499890327454,13751,0.16951242089271545,0.9320937395095825
276,0.9488750100135803,0.8982499837875366,0.9480000138282776,0.9281250238418579,13801,0.1682615578174591,0.9308124780654907
277,0.940500020980835,0.9011250138282776,0.9526249766349792,0.9262499809265137,13851,0.17016775906085968,0.9301249980926514
278,0.9418749809265137,0.9014999866485596,0.9480000138282776,0.9254999756813049,13901,0.1699705272912979,0.9292187690734863
279,0.9235000014305115,0.8923749923706055,0.9357500076293945,0.9161249995231628,13951,0.20101763308048248,0.9169374704360962
280,0.9408749938011169,0.8985000252723694,0.9471250176429749,0.9283750057220459,14001,0.16935577988624573,0.9287187457084656
281,0.9366250038146973,0.8882499933242798,0.9426249861717224,0.9231250286102295,14051,0.2024201899766922,0.922656238079071
282,0.9476249814033508,0.893750011920929,0.9547500014305115,0.9269999861717224,14101,0.1668379157781601,0.9307812452316284
283,0.9449999928474426,0.8949999809265137,0.9506250023841858,0.9282500147819519,14151,0.17949610948562622,0.9297187328338623
284,0.9472500085830688,0.8849999904632568,0.9536250233650208,0.9347500205039978,14201,0.1749769002199173,0.9301562309265137
285,0.9430000185966492,0.8893749713897705,0.9491249918937683,0.9271249771118164,14251,0.17795974016189575,0.9271562695503235
286,0.9432500004768372,0.8988749980926514,0.9551249742507935,0.9297500252723694,14301,0.16721203923225403,0.9317499995231628
287,0.9397500157356262,0.8793749809265137,0.9362499713897705,0.9191250205039978,14351,0.18185898661613464,0.918624997138977
288,0.9488750100135803,0.9049999713897705,0.9571250081062317,0.9337499737739563,14401,0.15585120022296906,0.9361875057220459
289,0.9394999742507935,0.9020000100135803,0.9448750019073486,0.9254999756813049,14451,0.17756155133247375,0.9279687404632568
290,0.937250018119812,0.8838750123977661,0.9524999856948853,0.9294999837875366,14501,0.17643709480762482,0.92578125
291,0.9446250200271606,0.8967499732971191,0.9480000138282776,0.9313750267028809,14551,0.17061227560043335,0.9301875233650208
292,0.9419999718666077,0.8968750238418579,0.9381250143051147,0.9238749742507935,14601,0.18140047788619995,0.9252187609672546
293,0.9458749890327454,0.9057499766349792,0.9546250104904175,0.9323750138282776,14651,0.17165042459964752,0.9346562623977661
294,0.949999988079071,0.9073749780654907,0.9505000114440918,0.9277499914169312,14701,0.15952438116073608,0.9339062571525574
295,0.9483749866485596,0.890250027179718,0.9502500295639038,0.9271249771118164,14751,0.16819854080677032,0.9290000200271606
296,0.9440000057220459,0.9043750166893005,0.9552500247955322,0.9276250004768372,14801,0.16684584319591522,0.932812511920929
297,0.9505000114440918,0.9042500257492065,0.9511250257492065,0.9288750290870667,14851,0.15881317853927612,0.9336875081062317
298,0.937250018119812,0.8992499709129333,0.949999988079071,0.9268749952316284,14901,0.17228177189826965,0.9283437728881836
299,0.9443749785423279,0.8983749747276306,0.9424999952316284,0.9223750233650208,14951,0.17024926841259003,0.9269062280654907
300,0.9455000162124634,0.8883749842643738,0.9509999752044678,0.9240000247955322,15001,0.17345963418483734,0.9272187352180481
301,0.9441249966621399,0.8997499942779541,0.9462500214576721,0.9226250052452087,15051,0.1716804951429367,0.9281874895095825
302,0.9455000162124634,0.9086250066757202,0.949999988079071,0.9302499890327454,15101,0.1593298614025116,0.93359375
303,0.9388750195503235,0.9046249985694885,0.9481250047683716,0.9284999966621399,15151,0.17417337000370026,0.9300312399864197
304,0.9411249756813049,0.8918750286102295,0.949999988079071,0.9326249957084656,15201,0.16752862930297852,0.928906261920929
305,0.9480000138282776,0.9087499976158142,0.9496250152587891,0.9328749775886536,15251,0.17052625119686127,0.9348124861717224
306,0.9486250281333923,0.909375011920929,0.9513750076293945,0.937250018119812,15301,0.16002972424030304,0.9366562366485596
307,0.9480000138282776,0.890625,0.9401249885559082,0.9240000247955322,15351,0.1815635710954666,0.9256874918937683
308,0.9431250095367432,0.9010000228881836,0.9487500190734863,0.9304999709129333,15401,0.1735963672399521,0.9308437705039978
309,0.9458749890327454,0.9037500023841858,0.950124979019165,0.9356250166893005,15451,0.15961426496505737,0.933843731880188
310,0.9467499852180481,0.9024999737739563,0.953125,0.9327499866485596,15501,0.15968427062034607,0.9337812662124634
311,0.9482499957084656,0.8949999809265137,0.9488750100135803,0.9325000047683716,15551,0.16610223054885864,0.9311562776565552
312,0.9471250176429749,0.8977500200271606,0.9438750147819519,0.9291250109672546,15601,0.17065048217773438,0.9294687509536743
313,0.9382500052452087,0.8901249766349792,0.937250018119812,0.9229999780654907,15651,0.18231366574764252,0.9221562743186951
314,0.940625011920929,0.9007499814033508,0.950124979019165,0.9322500228881836,15701,0.16150635480880737,0.9309375286102295
315,0.9387500286102295,0.8946250081062317,0.9476249814033508,0.9325000047683716,15751,0.16444708406925201,0.9283750057220459
316,0.9384999871253967,0.8916249871253967,0.9507499933242798,0.9311249852180481,15801,0.16883105039596558,0.9279999732971191
317,0.9518749713897705,0.8939999938011169,0.9497500061988831,0.9330000281333923,15851,0.15976563096046448,0.9321562647819519
318,0.9506250023841858,0.9078750014305115,0.9539999961853027,0.9333750009536743,15901,0.1553560346364975,0.9364687204360962
319,0.950124979019165,0.9118750095367432,0.9513750076293945,0.9304999709129333,15951,0.15461143851280212,0.9359687566757202
320,0.949999988079071,0.8953750133514404,0.9484999775886536,0.9308750033378601,16001,0.1689864695072174,0.9311875104904175
321,0.9526249766349792,0.903124988079071,0.953374981880188,0.9307500123977661,16051,0.15807682275772095,0.9349687695503235
322,0.9477499723434448,0.8828750252723694,0.9459999799728394,0.9210000038146973,16101,0.1808595359325409,0.9244062304496765
323,0.9513750076293945,0.9103749990463257,0.9493749737739563,0.9291250109672546,16151,0.15794512629508972,0.9350625276565552
324,0.9401249885559082,0.8989999890327454,0.9502500295639038,0.9266250133514404,16201,0.1718224734067917,0.9290000200271606
325,0.9462500214576721,0.9081249833106995,0.9542499780654907,0.9321249723434448,16251,0.1588248312473297,0.9351875185966492
326,0.949999988079071,0.8974999785423279,0.9509999752044678,0.9319999814033508,16301,0.1662219613790512,0.9326249957084656
327,0.9491249918937683,0.8956249952316284,0.9517499804496765,0.9294999837875366,16351,0.1650114506483078,0.9315000176429749
328,0.9432500004768372,0.8868749737739563,0.9512500166893005,0.9286249876022339,16401,0.1697801798582077,0.9275000095367432
329,0.9490000009536743,0.9006249904632568,0.9520000219345093,0.9300000071525574,16451,0.15993164479732513,0.9329062700271606
330,0.9430000185966492,0.9011250138282776,0.9496250152587891,0.9272500276565552,16501,0.16614608466625214,0.9302499890327454
331,0.9477499723434448,0.8943750262260437,0.9503750205039978,0.9326249957084656,16551,0.16956689953804016,0.9312812685966492
332,0.9428750276565552,0.9016249775886536,0.9434999823570251,0.9286249876022339,16601,0.17114929854869843,0.9291562438011169
333,0.9496250152587891,0.9110000133514404,0.9517499804496765,0.9321249723434448,16651,0.15925459563732147,0.9361249804496765
334,0.9477499723434448,0.8988749980926514,0.9496250152587891,0.9301249980926514,16701,0.1739284098148346,0.9315937757492065
335,0.9482499957084656,0.9104999899864197,0.952750027179718,0.9313750267028809,16751,0.16035263240337372,0.9357187747955322
336,0.9478750228881836,0.9071249961853027,0.9495000243186951,0.9311249852180481,16801,0.16423028707504272,0.9339062571525574
337,0.9496250152587891,0.9081249833106995,0.952750027179718,0.9311249852180481,16851,0.16494518518447876,0.9354062676429749
338,0.9467499852180481,0.9073749780654907,0.953125,0.9327499866485596,16901,0.159742072224617,0.9350000023841858
339,0.9537500143051147,0.9039999842643738,0.9518749713897705,0.9316250085830688,16951,0.16032733023166656,0.9353125095367432
340,0.9482499957084656,0.9068750143051147,0.9509999752044678,0.9338750243186951,17001,0.15931467711925507,0.9350000023841858
341,0.9507499933242798,0.9086250066757202,0.952875018119812,0.9362499713897705,17051,0.1541130393743515,0.937125027179718
342,0.9484999775886536,0.8996250033378601,0.952875018119812,0.9327499866485596,17101,0.16687974333763123,0.9334375262260437
343,0.9503750205039978,0.8881250023841858,0.9487500190734863,0.9288750290870667,17151,0.16871945559978485,0.929031252861023
344,0.950124979019165,0.9086250066757202,0.9549999833106995,0.9323750138282776,17201,0.16089552640914917,0.9365312457084656
345,0.9484999775886536,0.8945000171661377,0.9495000243186951,0.9298750162124634,17251,0.16735900938510895,0.930593729019165
346,0.9512500166893005,0.8958749771118164,0.952750027179718,0.9347500205039978,17301,0.1593451201915741,0.9336562752723694
347,0.9508749842643738,0.9067500233650208,0.9509999752044678,0.934249997138977,17351,0.1565910130739212,0.9357187747955322
348,0.9431250095367432,0.9103749990463257,0.9471250176429749,0.9308750033378601,17401,0.1633288860321045,0.9328749775886536
349,0.9477499723434448,0.909375011920929,0.9488750100135803,0.9318749904632568,17451,0.16138751804828644,0.9344687461853027
350,0.9486250281333923,0.9076250195503235,0.9513750076293945,0.9350000023841858,17501,0.1584709733724594,0.9356562495231628
351,0.9476249814033508,0.9072499871253967,0.949999988079071,0.9326249957084656,17551,0.16829654574394226,0.934374988079071
352,0.9537500143051147,0.9087499976158142,0.952750027179718,0.9399999976158142,17601,0.15019670128822327,0.9388124942779541
353,0.9327499866485596,0.906499981880188,0.9492499828338623,0.9309999942779541,17651,0.1634681075811386,0.9298750162124634
354,0.9491249918937683,0.9144999980926514,0.952875018119812,0.9375,17701,0.15349474549293518,0.9384999871253967
355,0.9482499957084656,0.8987500071525574,0.9559999704360962,0.9363750219345093,17751,0.1568964570760727,0.9348437786102295
356,0.9538750052452087,0.9133750200271606,0.9559999704360962,0.9362499713897705,17801,0.1484556943178177,0.9398750066757202
357,0.9503750205039978,0.9127500057220459,0.9493749737739563,0.9338750243186951,17851,0.15793398022651672,0.936593770980835
358,0.9518749713897705,0.9121249914169312,0.953499972820282,0.9357500076293945,17901,0.1513480395078659,0.9383124709129333
359,0.9455000162124634,0.9141250252723694,0.9537500143051147,0.9369999766349792,17951,0.1498715728521347,0.9375937581062317
360,0.953374981880188,0.9116250276565552,0.952875018119812,0.9334999918937683,18001,0.1507856547832489,0.9378437399864197
361,0.9496250152587891,0.9112499952316284,0.9496250152587891,0.9348750114440918,18051,0.15289220213890076,0.9363437294960022
362,0.9474999904632568,0.9088749885559082,0.9509999752044678,0.9300000071525574,18101,0.16176742315292358,0.9343437552452087
363,0.953249990940094,0.8995000123977661,0.9566249847412109,0.9338750243186951,18151,0.15379539132118225,0.9358124732971191
364,0.9502500295639038,0.9151250123977661,0.9549999833106995,0.9401249885559082,18201,0.14941668510437012,0.9401249885559082
365,0.9398750066757202,0.9111250042915344,0.9502500295639038,0.9331250190734863,18251,0.16885189712047577,0.93359375
366,0.9506250023841858,0.9104999899864197,0.9511250257492065,0.9367499947547913,18301,0.15241123735904694,0.937250018119812
367,0.9426249861717224,0.8953750133514404,0.9470000267028809,0.9303749799728394,18351,0.17001520097255707,0.9288437366485596
368,0.9466249942779541,0.918749988079071,0.9512500166893005,0.9375,18401,0.1491682380437851,0.9385312795639038
369,0.9511250257492065,0.9166250228881836,0.9571250081062317,0.9419999718666077,18451,0.15275827050209045,0.9417187571525574
370,0.9473749995231628,0.9208750128746033,0.9556249976158142,0.9433749914169312,18501,0.14611004292964935,0.9418125152587891
371,0.9513750076293945,0.9212499856948853,0.9558749794960022,0.9426249861717224,18551,0.14434777200222015,0.9427812695503235
372,0.9539999961853027,0.9057499766349792,0.9567499756813049,0.937375009059906,18601,0.1504969596862793,0.9384687542915344
373,0.952750027179718,0.9240000247955322,0.9576249718666077,0.9355000257492065,18651,0.14404051005840302,0.9424687623977661
374,0.9495000243186951,0.9211249947547913,0.9552500247955322,0.9384999871253967,18701,0.15238873660564423,0.9410937428474426
375,0.9458749890327454,0.9126250147819519,0.9521250128746033,0.9408749938011169,18751,0.14915838837623596,0.937874972820282
376,0.9478750228881836,0.9113749861717224,0.9511250257492065,0.9393749833106995,18801,0.1500590443611145,0.9374374747276306
377,0.9356250166893005,0.9082499742507935,0.9555000066757202,0.9346250295639038,18851,0.1608189046382904,0.9334999918937683
378,0.9514999985694885,0.9167500138282776,0.9572499990463257,0.9402499794960022,18901,0.14558051526546478,0.9414374828338623
379,0.953000009059906,0.921999990940094,0.9607499837875366,0.9423750042915344,18951,0.13957557082176208,0.944531261920929
380,0.9497500061988831,0.9172499775886536,0.9572499990463257,0.9382500052452087,19001,0.1454760879278183,0.940625011920929
381,0.9524999856948853,0.9196249842643738,0.9556249976158142,0.937250018119812,19051,0.14696966111660004,0.9412500262260437
382,0.9472500085830688,0.9157500267028809,0.9555000066757202,0.9412500262260437,19101,0.15508273243904114,0.9399374723434448
383,0.9381250143051147,0.9208750128746033,0.9513750076293945,0.9359999895095825,19151,0.1682375967502594,0.936593770980835
384,0.9473749995231628,0.9175000190734863,0.9545000195503235,0.9353749752044678,19201,0.15654683113098145,0.9386875033378601
385,0.940625011920929,0.9161249995231628,0.9432500004768372,0.9282500147819519,19251,0.15736441314220428,0.9320625066757202
386,0.9445000290870667,0.9176250100135803,0.9526249766349792,0.9362499713897705,19301,0.15759381651878357,0.937749981880188
387,0.9497500061988831,0.9193750023841858,0.9559999704360962,0.9403749704360962,19351,0.14600040018558502,0.9413750171661377
388,0.9497500061988831,0.9133750200271606,0.9526249766349792,0.937624990940094,19401,0.15456049144268036,0.9383437633514404
389,0.9495000243186951,0.9070000052452087,0.9511250257492065,0.9356250166893005,19451,0.15794003009796143,0.9358124732971191
390,0.9317499995231628,0.909375011920929,0.9537500143051147,0.9336249828338623,19501,0.16176587343215942,0.9321249723434448
391,0.9511250257492065,0.9128749966621399,0.9503750205039978,0.9417499899864197,19551,0.16217267513275146,0.9390312433242798
392,0.9474999904632568,0.9071249961853027,0.9542499780654907,0.9366250038146973,19601,0.15350043773651123,0.9363750219345093
393,0.9526249766349792,0.909375011920929,0.9524999856948853,0.937749981880188,19651,0.15519662201404572,0.9380624890327454
394,0.9442499876022339,0.9024999737739563,0.9456250071525574,0.9265000224113464,19701,0.17754165828227997,0.9297187328338623
395,0.9511250257492065,0.9116250276565552,0.9520000219345093,0.9383749961853027,19751,0.15087854862213135,0.938281238079071
396,0.9472500085830688,0.9158750176429749,0.9542499780654907,0.9386249780654907,19801,0.15029792487621307,0.9390000104904175
397,0.9474999904632568,0.9125000238418579,0.9553750157356262,0.9403749704360962,19851,0.14800791442394257,0.9389374852180481
398,0.9509999752044678,0.9179999828338623,0.9592499732971191,0.9449999928474426,19901,0.14696316421031952,0.9433125257492065
399,0.9318749904632568,0.9043750166893005,0.9427499771118164,0.9258750081062317,19951,0.16861961781978607,0.9262187480926514
